"Owner","Property Address","Control Map","Group","Parcel","Special Interest","Parcel ID","Subdivision","Lot","Class","Sale Date"
"MONTPELIER ASSETS LLC","STAR COURT  119","113P","H","032.00","000","113P H 03200 000","ESTATES OF FAIRWAY H","44","Commercial","10/22/2024"
"MONTPELIER ASSETS LLC","GRAY BILL DRIVE  1108","114M","B","030.00","000","114M B 03000 000","EAGLE CREEK SEC 2","72","Commercial","10/22/2024"
"MONTPELIER ASSETS LLC","BROOKVIEW COURT  1022","120E","A","007.00","000","120E A 00700 000","WILLOW CREEK SEC 4 R","215-215","Commercial","10/22/2024"
"MONTPELIER ASSETS LLC","GANNETT ROAD  1009","124I","A","005.00","000","124I A 00500 000","CREEKSIDE AT STATION","C5","Commercial","10/22/2024"
"MONTPELIER ASSETS LLC","BRYCE CANYON WAY  443","148I","E","013.00","000","148I E 01300 000","","58","Commercial","10/22/2024"
"MONTPELIER ASSETS LLC","FORREST MEADOWS DRIVE  102","160K","H","039.00","000","160K H 03900 000","FORREST MEADOWS SEC","17","Commercial","10/22/2024"
"MONTPELIER ASSETS LLC","WALTON TRACE SOUTH  138","170L","E","076.00","000","170L E 07600 000","WALTON TRACE PH 4","106","Commercial","10/22/2024"
"MONTPELIER ASSETS LLC","SHELTER COVE  107","172A","D","031.00","000","172A D 03100 000","WATERS EDGE SEC 1","119","Commercial","10/22/2024"
"MOONLIGHT PROPERTIES LLC","EAST MAIN STREET  735","146","","067.00","000","146    06700 000","SMITH TRAVEL RESEARC","","Commercial","8/31/2015"
"MOOR STEPHEN A MERCER DON G","WATER AVENUE SOUTH  1015","126N","G","007.00","000","126N G 00700 000","","","Commercial","8/20/2021"
"MOORE JOHN L III","WEST MAIN STREET  631","163C","A","021.01","000","163C A 02101 000","","","Commercial","3/8/1993"
"MOORE LIFE REALTY HOLDINGS LLC","MAIN STREET WEST  253","126C","H","001.00","000","126C H 00100 000","","","Commercial","2/20/2015"
"MOORE SETH THOMAS MOORE SHARON ETUX","BELVEDERE DRIVE NORTH  180","125M","A","022.00","021","125M A 02200C021","SUMNER CROSSINGS CON","21","Commercial","3/11/2016"
"MOORE WILLIAM L JR ETUX TERESA","PUBLIC SQUARE  119","126C","F","018.00","000","126C F 01800 000","","","Commercial","9/5/2000"
"MOORE YOUVONIA","WATER AVENUE SOUTH  460","126F","F","017.00","000","126F F 01700 000","WEST SCHELL ADD","IST","Commercial","5/26/2021"
"MORALES FAMILY TRUST","JENNINGS DRIVE  102","170D","A","015.00","000","170D A 01500 000","LAKE CUMBERLAND ACRES","2,PO1","Commercial","12/12/2023"
"MORE STRATEGIC HOLDING TRUST","WEST MAIN STREET  1023","160O","D","009.01","000","160O D 00901 000","O W FERGUSON PROP","2","Commercial","12/23/2024"
"MORELAND ASSOCIATES LTD","AUSTIN PEAY HWY  4733","044C","A","006.01","000","044C A 00601 000","","","Commercial","10/18/1985"
"MORGAN ROY E TR MORGAN JIMMY W TR","NEW SHACKLE ISLAND RD  89","160N","C","039.05","000","160N C 03905 000","H'VILLE BUSINESS PK","2 & 3","Commercial","7/18/2014"
"MORGAN STEVEN JOSEPH","SANDYE AVENUE  123","034E","B","018.07","000","034E B 01807 000","NORTHSIDE G&L PROP S","1","Commercial","4/13/2022"
"MORRIS MARK DOUGLAS & KELLEY MICHELLE TR MORRIS COMMUNITY PROPERTY TRUST","FLAT RIDGE ROAD  171","118","","048.01","000","118    04801 000","","2","Commercial","11/28/2025"
"MORRIS MARK DOUGLAS & KELLEY MICHELLE TR MORRIS COMMUNITY PROPERTY TRUST","FLAT RIDGE ROAD  169","118","","048.02","000","118    04802 000","PHILLIP GRAVES RESUB 3-4","3","Commercial","11/28/2025"
"MORRIS MARK DOUGLAS & KELLEY MICHELLE TR MORRIS COMMUNITY PROPERTY TRUST","FLAT RIDGE ROAD  165","118","","048.03","000","118    04803 000","PHILLIP GRAVES RESUB 3-4","4","Commercial","11/28/2025"
"MORRIS PHILLIP WAYNE MORRIS MARGARET ETUX","WEST MAIN STREET  531","163C","A","016.00","001","163C A 01600 001","","","Commercial","10/19/2017"
"MORRIS REAL ESTATE HOLDINGS LL DR J RICHARD MORRIS C/O","INDIAN LAKE BLVD  207","159J","A","046.00","000","159J A 04600 000","INDIAN LAKE SEC 12 LTS 17-18, 23-25","18","Commercial","5/15/2015"
"MORSE NEAL ETUX CHERI","MARTIN LANE  329","075","","011.18","001","075    01118 001","","","Commercial","1/23/2024"
"MORVANT BEN ETUX CONNIE","WEST MAIN STREET  755","160O","C","004.00","000","160O C 00400 000","","","Commercial","6/19/2006"
"MOSAYEBI ZACHERY R MOSAYEBI LINDSAY H ETUX","WEST MAIN STREET  713","160O","C","001.00","000","160O C 00100 000","MANDRELL-BANNON PROP","1&2","Commercial","7/17/2015"
"MOSAYEBI ZACHERY R MOSAYEBI LINDSAY H ETUX","WEST MAIN STREET  713","160O","C","001.01","000","160O C 00101 000","MANDRELL-BANNON PROP","BLDG 2","Commercial","7/17/2015"
"MOSELEY PROPERTIES LLC","JACKSON ROAD  107","033H","H","021.00","000","033H H 02100 000","","","Commercial","5/15/2025"
"MOSELEY PROPERTIES LLC","OAK STREET  101","033H","H","021.01","000","033H H 02101 000","","","Commercial","6/12/2025"
"MOSER R KIRKLAND","MAIN STREET EAST  119","126C","K","022.00","000","126C K 02200 000","","","Commercial","6/4/2019"
"MOSS CHARLES D MOSS ELIZABETH A ETUX","LOUISVILLE HWY  980","141","","051.00","000","141    05100 000","THOMPSON & HAILEY","IST","Commercial","3/24/2017"
"MOWATT TINA R","STADIUM DRIVE  119","163D","A","014.00","000","163D A 01400 000","PATE","43,PO44","Commercial","9/14/2011"
"MPES2 LLC","ELLEN DRIVE  606","143O","A","013.00","000","143O A 01300 000","PAGE HEIGHTS SEC 3","124","Commercial","9/1/2021"
"MPM FAMILY LP","AIRPORT ROAD  540","112","","073.01","000","112    07301 000","GALLATIN MINI STORAG","1-2","Commercial","12/23/2003"
"MPM FLP","NICHOLS LANE  120","135F","A","002.00","000","135F A 00200 000","ALBERT BENNETT & HAROLD WARDEN RES","3","Commercial","2/11/2016"
"MR 126","MAPLE ROW BOULEVARD  126","159O","D","010.00","000","159O D 01000 000","MAPLE ROW BLVD.","10","Commercial","4/15/2020"
"MS ELAINE KIDZ WORLD INC","TYREE SPRINGS ROAD  96","077G","B","009.00","000","077G B 00900 000","","","Commercial","4/10/2014"
"MSB TUST HOLDINGS LLC","BRADFORD CIRCLE  188","159K","E","008.00","000","159K E 00800 000","BRADFORD SHADE","2","Commercial","7/13/2018"
"MUDD MARY ANN HOLDER","BROADWAY SOUTH  105","033H","G","017.00","000","033H G 01700 000","","","Commercial","2/28/2026"
"MUDD MARY ANN HOLDER","BROADWAY SOUTH  103","033H","G","018.00","000","033H G 01800 000","","","Commercial","2/28/2026"
"MUDD MARY ANNE HOLDER","WATER AVENUE NORTH  132","126C","G","012.00","000","126C G 01200 000","","","Commercial","2/28/2026"
"MUDD MARY ANNE HOLDER","MAIN STREET EAST  107","126C","K","026.00","000","126C K 02600 000","","","Commercial","2/28/2026"
"MUDD MARY ANNE HOLDER","WATER AVENUE SOUTH  1040","126N","J","016.02","000","126N J 01602 000","HALEWOOD ESTATES RES","2","Commercial","9/29/1997"
"MUDD MARY ANNE HOLDER REGGIE MUDD C/O","WATER AVENUE NORTH  102","126C","G","001.00","000","126C G 00100 000","","","Commercial","5/13/2026"
"MUDD REGINALD ETUX MARY ANNE","EASTLAND STREET EAST  117","126C","C","022.00","000","126C C 02200 000","LANE","LIST","Commercial","2/28/2026"
"MUDD REGINALD M","WATER AVENUE NORTH  110","126C","G","003.00","000","126C G 00300 000","","","Commercial","2/28/2026"
"MUDD REGINALD M","WATER AVENUE NORTH  114","126C","G","005.00","000","126C G 00500 000","","","Commercial","2/28/2026"
"MUDD REGINALD M ETUX MARY ANNE","EASTLAND STREET EAST  150","113N","C","002.00","000","113N C 00200 000","","","Commercial","2/28/2026"
"MUDD REGINALD M ETUX MARY ANNE","PARK AVENUE EAST  305","126F","K","024.00","000","126F K 02400 000","SUNSET VIEW","IST","Commercial","1/9/2026"
"MUELLER JENNIFER J HARRINGTON MUELLER ROBERT E ETUX","GLENN HILL DRIVE  110","169F","C","023.00","000","169F C 02300 000","CHEROKEE WOODS SEC 7 PT 4","173","Commercial","9/15/2017"
"MUNDAY JEFFREY H ETUX MARY L","ROLLING ACRES DRIVE  111","097E","C","012.00","000","097E C 01200 000","ROLLING ACRES SEC 1","11","Commercial","7/30/2003"
"MUNDAY KENNETH H ETUX MARTHA","31W HWY  1642","099","","027.02","001","099    02702 001","","","Commercial",""
"MUNDAY KENNETH H ETUX MARTHA D","31W HWY  1650","099","","027.03","000","099    02703 000","KENNETH A MUNDAY","1","Commercial","3/4/2002"
"MUNOZ CHRISTIAN & CONCEPCION LUNAAVILA","GAYLA COURT  108","019M","B","005.00","000","019M B 00500 000","AUSBROOKS SUBD","5","Commercial","10/3/2025"
"MURPHY CAPITAL LLC","MAIN STREET WEST  211","126C","H","008.00","000","126C H 00800 000","","","Commercial","3/9/2020"
"MURPHY OIL USA INC","ANDERSON LANE NORTH  415","159B","B","015.01","000","159B B 01501 000","INDIAN LAKE MARKET RESUB LTS N+N1","N1","Commercial","4/29/2015"
"MURPHY ROBERT W ETUX JACKIE A","109S HWY  1420","135","","027.06","000","135    02706 000","","","Commercial","1/5/2015"
"MURRAY BAINBRIDGE LEE ETUX DONNA RATCLIFF","SUSAN DRIVE  115","163L","D","008.00","000","163L D 00800 000","HICKORY VILLAGE SEC 1","95","Commercial","5/31/2023"
"MURRAY MACHINE & TOOL CO LLC","WATER AVENUE SOUTH  0","135","","005.00","000","135    00500 000","","","Commercial","6/25/2013"
"MUSIC CITY H I LLC","EAST MAIN STREET  615","158A","B","001.00","000","158A B 00100 000","BLUEGRASS COMMONS RESUB 1,8,10","1","Commercial","11/29/2023"
"MY MOM LLC","WATER AVENUE SOUTH  1303","135L","A","005.00","000","135L A 00500 000","VALLEY OVER LOOK","46","Commercial","9/23/2024"
"MY MOM LLC","WATER AVENUE SOUTH  1303","135L","A","006.00","000","135L A 00600 000","VALLEY OVER LOOK","45","Commercial","9/23/2024"
"MYERS SHIRLEY DONNA","CANFIELD PLACE  114","160M","C","023.00","008","160M C 02300C008","HENDERSONVILLE COURT","8","Commercial","1/15/2015"
"NABORS GLENN F SR & NANCY A TRS GNN COMM GLENN F NABORS JR TR GLENN F JR REV TR","WEST MAIN STREET  624","160N","C","026.00","000","160N C 02600 000","","","Commercial","9/24/2025"
"NABORS GLENN F SR & NANCY A TRS GNN COMM GLENN F NABORS JR TR GLENN F JR REV TR","WEST MAIN STREET  798","160O","B","001.00","000","160O B 00100 000","FOREST RETREAT","9-13","Commercial","9/24/2025"
"NABORS GLENN F SR & NANCY A TRS GNN COMM GLENN F NABORS JR TR GLENN F JR REV TR","WEST MAIN STREET  792","160O","B","002.00","000","160O B 00200 000","","","Commercial","9/24/2025"
"NABORS GLENN F SR & NANCY A TRS GNN COMM GLENN F NABORS JR TR GLENN F JR REV TR","WEST MAIN STREET  788","160O","B","003.00","000","160O B 00300 000","PRIESTWOOD CENTER RE","4","Commercial","9/24/2025"
"NABORS GLENN F SR & NANCY A TRS GNN COMM GLENN F NABORS JR TR GLENN F JR REV TR","EAST MALLARD DRIVE  0","160O","B","023.00","000","160O B 02300 000","","","Commercial","9/24/2025"
"NACHMAN WILLIAM NACHMAN LISA ETUX","CALDWELL DRIVE  327","143","","069.01","000","143    06901 000","","1B","Commercial","5/6/2026"
"NADAULD WILLIAM GEORGE & MARIA E TR NADAULD FAMILY REVOCABLE TRUST OF 2010","COLLEGE STREET  520","034D","B","007.00","000","034D B 00700 000","","","Commercial","5/17/2024"
"NANTO HEIDI","WATER AVENUE NORTH  122","126C","G","009.00","000","126C G 00900 000","","","Commercial","7/8/2020"
"NAPLES FAMILY PROERTIES LLC","SAVELY DRIVE  244","160F","F","028.00","000","160F F 02800 000","BRIARCLIFF ESTATE SEC 2","118","Commercial","8/17/2018"
"NAPLES FAMILY PROERTIES LLC","EVERGREEN CIRCLE  185","160F","F","029.00","000","160F F 02900 000","BRIARCLIFF ESTATE SEC 2","119","Commercial","8/17/2018"
"NAPLES FAMILY PROERTIES LLC","HAVEN STREET  107","163D","E","006.00","000","163D E 00600 000","HICKORY HAVEN","19","Commercial","8/17/2016"
"NAPLES FAMILY PROERTIES LLC","BAY SHORE DRIVE  173","169D","B","004.00","000","169D B 00400 000","CUMBERLAND HILLS SEC N RESUB 6+7","6A","Commercial","8/17/2018"
"NAPLES FAMILY PROPERTIES LLC","WESSINGTON PLACE  133","159A","J","027.00","000","159A J 02700 000","COLONIAL ACRES SEC 3","243","Commercial","2/6/2020"
"NAPLES FAMILY PROPERTIES LLC","SANDERS FERRY ROAD  124","160M","C","016.00","000","160M C 01600 000","","2","Commercial","8/17/2018"
"NAPLES FAMILY PROPERTIES, LLC","WESSINGTON PLACE  135","159A","J","028.00","000","159A J 02800 000","COLONIAL ACRES SEC 3","242","Commercial","3/3/2020"
"NASHBOUND PROPERTIES LLC","EAST MAIN STREET  623","158A","A","002.00","000","158A A 00200 000","BLUEGRASS PROFESSIONAL PARK","2","Commercial","5/21/2025"
"NASHVILLE NORTH RVP LLC","LOUISVILLE HWY  1200","121","","187.00","000","121    18700 000","","","Commercial","8/8/2022"
"NASHVILLE PIKE CAGES BEND LLC","NASHVILLE PIKE  1955","147","","002.04","001","147    00204 001","","","Commercial","7/14/2022"
"NASHVILLE PIKE LLC","NASHVILLE PIKE  1395","136","","012.05","000","136    01205 000","","2A","Commercial","12/18/2018"
"NASHVILLE PIKE PROPERTIES LLC","NASHVILLE PIKE  1290","125","","045.00","000","125    04500 000","","","Commercial","6/12/2024"
"NASHVILLE PIKE PROPERTIES LLC","NASHVILLE PIKE  1394","136","","008.01","000","136    00801 000","NELLE EVELYN HACKETT","1","Commercial","6/12/2024"
"NATIONAL HEALTH INVESTORS INC","OLD SHACKLE ISLAND RD  370","159A","K","002.00","000","159A K 00200 000","SUMNER HEALTH CARE CENTER","1","Commercial","7/1/2026"
"NATURE BOY LLC","WINCHESTER STREET  0","126C","P","008.01","000","126C P 00801 000","","","Commercial","3/26/2024"
"NAVEL WILLIAM M ETUX MIRIAM M","ELLEN DRIVE  516","143O","A","008.00","000","143O A 00800 000","PAGE HEIGHTS SEC 3","119","Commercial","3/24/1994"
"NBP1 LLC","BUSINESS PARK CIRCLE  3099","143J","F","010.03","000","143J F 01003 000","NORTHCREEK BUSINESS PARK","22","Commercial","4/10/2024"
"NCG GALLATIN LLC ATTN: JEFFREY GEIGER","GREENSBORO DRIVE  1035","136","","016.03","000","136    01603 000","GREENSBORO VILLAGE P","2","Commercial","5/1/2006"
"NDL ASSOCIATES INC HARRISON`S LOCK SERVICE C/O","WATER AVENUE S 330 &  340","126F","B","011.00","000","126F B 01100 000","HAYNES SLOAN PROP","1","Commercial","5/30/1995"
"NDTCO TR","SUSAN DRIVE  127","163L","D","014.00","000","163L D 01400 000","HICKORY VILLAGE SEC 1","101","Commercial","4/30/2026"
"NEAL JAMES A","SANDYE AVENUE  104","033H","J","007.00","000","033H J 00700 000","PURYEAR S/D","IST","Commercial","4/6/2021"
"NEAL LEANNE R","31W HWY  2124","097","","049.00","000","097    04900 000","I. E. JERNIGAN FARM","4&5","Commercial","8/19/2016"
"NEIGUT BETTE MORRIS","STADIUM DRIVE  111","163D","A","011.01","000","163D A 01101 000","PATE REVISED","36","Commercial","5/14/2019"
"NEP TN LLC","INDIAN LAKE BLVD  203","159J","A","047.00","000","159J A 04700 000","INDIAN LAKE SEC 12 LTS 17-18, 23-25","23","Commercial","2/28/2022"
"NETWORKS U S A XXIV INC WALGREEN CO C/O","HARTSVILLE PIKE  580","113M","E","020.00","000","113M E 02000 000","SCHAMBERGER & ALLEN","LIST","Commercial","8/10/1993"
"NEW COVENANT INVESTMENT LLC","76 HWY  3212","058","","009.00","000","058    00900 000","","","Commercial","11/26/2025"
"NEW DEAL MINI STORAGE LLC","76 HWY  3235","058","","073.00","000","058    07300 000","HENDRIX S/D","4","Commercial","1/22/2021"
"NEW DEAL MINI STORAGE LLC","76 HWY  3241","058","","074.00","000","058    07400 000","HENDRIX S/D","3","Commercial","1/22/2021"
"NEW DEAL PROPERTIES","COLLEGE STREET  765","034B","A","001.00","000","034B A 00100 000","WILLIAM HUNTER PROP","1","Commercial","2/27/2004"
"NEW DEAL PROPERTIES","FIRESIDE DRIVE  103","034B","A","002.00","000","034B A 00200 000","WILLIAM HUNTER PROP","2","Commercial","2/27/2004"
"NEW DEAL PROPERTIES","FIRESIDE DRIVE  105","034B","A","003.00","000","034B A 00300 000","WILLIAM HUNTER PROP","3","Commercial","2/27/2004"
"NEW DEAL PROPERTIES","FIRESIDE DRIVE  107","034B","A","004.00","000","034B A 00400 000","WILLIAM HUNTER PROP","4","Commercial","2/27/2004"
"NEW DEAL PROPERTIES","FIRESIDE DRIVE  109","034B","A","005.00","000","034B A 00500 000","WILLIAM HUNTER PROP","5","Commercial","2/27/2004"
"NEW DEAL PROPERTIES","FIRESIDE DRIVE  111","034B","A","006.00","000","034B A 00600 000","WILLIAM HUNTER PROP","6","Commercial","2/27/2004"
"NEW ISLAND RETAIL","NEW SHACKLE ISLAND RD  264","160D","G","017.01","000","160D G 01701 000","NEW ISLAND RETAIL","1","Commercial","9/25/2008"
"NEW RESIDENTIAL BORROWER 2022-SFR1 LLC","PEBBLE CREEK DRIVE  109","160E","B","058.00","000","160E B 05800 000","PEBBLE CREEK ESTS","5","Commercial","1/13/2022"
"NEW RESIDENTIAL BORROWER 2022-SFR1 LLC","TIMBERLAKE DRIVE  176","160F","F","005.00","000","160F F 00500 000","ROLLINGBROOK TERRACE","142","Commercial","1/13/2022"
"NEW RESIDENTIAL BORROWER 2022-SFR2 LLC","IVY DRIVE  204","160L","B","007.00","000","160L B 00700 000","ROLLING ACRES SEC. 3","0104","Commercial","9/9/2022"
"NEW RESIDENTIAL BORROWER 2022-SFR2 LLC","VILLAGE COURT  103","163D","E","044.00","000","163D E 04400 000","VILLAGES OF WALTON SQUARE PH 2","111","Commercial","9/9/2022"
"NEW RESIDENTIAL BORROWER 2022-SFR2 LLC","MAPLE VIEW TRAIL  102","164C","C","022.00","000","164C C 02200 000","MAPLE ROW ESTATES SEC 10","1021","Commercial","8/3/2022"
"NEW VENTURE HOMES LLC","BRUSH HILL COURT  130","135L","E","005.00","000","135L E 00500 000","BRUSH HILL","5","Commercial","11/10/2022"
"NEW VENTURE HOMES LLC","BRUSH HILL COURT  147","135L","E","016.00","000","135L E 01600 000","BRUSH HILL","16","Commercial","11/10/2022"
"NEWELL-BERG HOLDINGS TN LLC","CALLENDER LANE  1000","159C","D","006.01","000","159C D 00601 000","","","Commercial","3/4/2021"
"NEWMAN MADELYN CHERYL","JACKSTAFF DRIVE  103","163M","A","022.00","000","163M A 02200 000","HENDERSONVILLE LAKEFRONT ESTATE SEC 2C","141","Commercial","9/20/1988"
"NEWMANS DEVELOPMENT LLC C/O PSM TN HOLDINGS LLC","LONG HOLLOW PIKE  1915","124","","119.00","000","124    11900 000","NEWMANS CROSSING PH2B  2ND REV 1","1","Commercial","7/17/2026"
"NEWTON ROBERT C NEWTON BRENDA B ETUX","MAIN STREET WEST  394","126G","A","020.00","000","126G A 02000 000","CHARLES W PAYNE ETUX","","Commercial","6/21/2010"
"NEWTON ROBERT C NEWTON BRENDA B ETUX","MAIN STREET WEST  394","126G","A","022.00","000","126G A 02200 000","CHARLES W PAYNE TR P","","Commercial","6/21/2010"
"NEWTON ROBERT C NEWTON BRENDA B ETUX","MAIN STREET WEST  394","126G","A","023.00","000","126G A 02300 000","","","Commercial","6/21/2010"
"NGUYEN THUY VUONG KHUAN + MICHAEL + ANH","WEST MAIN STREET  387","163C","F","009.00","000","163C F 00900 000","FIRST BAPTIST CHURCH","3","Commercial","5/1/2026"
"NGUYEN THUY VUONG KHUAN+MICHAEL+ANH","WEST MAIN STREET  699","163C","A","030.00","000","163C A 03000 000","FOREST RETREAT","LIST","Commercial","5/1/2026"
"NGUYEN TOM TRUNG ETUX TIFFINY THAO","VALLEY VIEW DRIVE  211","077J","A","016.00","000","077J A 01600 000","VALLEY VIEW, SEC. 1","0076","Commercial","4/21/2025"
"NHC HEALTHCARE SUMNER LLC","THORNE BOULEVARD  140","136","","022.02","000","136    02202 000","","1","Commercial","5/1/2025"
"NICKERSON PROPERTY HOLDINGS LLC","GLENBROOK WAY  1041","144","","104.03","000","144    10403 000","GLENBROOK NORTH SEC-","14-14","Commercial","2/16/2006"
"NIIST LLC","DOUGLAS BEND ROAD UNIT 1404 LOT 118  204","147","","003.00","118","147    00300 118","HARBOR CROSSING","118","Commercial","8/22/2024"
"NIIST LLC","DOUGLAS BEND ROAD UNIT 1403 LOT 119  204","147","","003.00","119","147    00300 119","HARBOR CROSSING","119","Commercial","8/22/2024"
"NIIST LLC","DOUGLAS BEND ROAD UNIT 1402 LOT 120  204","147","","003.00","120","147    00300 120","HARBOR CROSSING","120","Commercial","8/22/2024"
"NIIST LLC","DOUGLAS BEND ROAD UNIT 1401 LOT 121  204","147","","003.00","121","147    00300 121","HARBOR CROSSING","121","Commercial","8/22/2024"
"NIIST LLC","FOXLAND BLVD  1731","147J","E","021.00","000","147J E 02100 000","FOXLAND SEC 1 PH 6","1218","Commercial","6/6/2024"
"NIIST LLC","FENNER LANE  1028","147J","E","035.00","000","147J E 03500 000","FOXLAND SEC 1 PH 6","1204","Commercial","6/6/2024"
"NIXON JACK","STADIUM DRIVE  227","163C","E","021.00","000","163C E 02100 000","NOKES ADDITION","13-14","Commercial","3/23/1983"
"NIXON JACK","STADIUM DRIVE  227","163C","E","021.03","000","163C E 02103 000","NOKES ADDITION","15-16","Commercial","3/23/1983"
"NIXON JACK O","WALLACE DRIVE 503 A-B  0","143J","E","012.00","000","143J E 01200 000","PAGE HEIGHTS SEC 1","52","Commercial","3/23/1983"
"NIXON JACK O","PAGE DRIVE  501","143N","B","009.00","000","143N B 00900 000","PAGE HEIGHTS SEC 4","177","Commercial","9/17/1986"
"NIXON JACK O ETUX BRENDA","DOROTHY DRIVE  606","143J","E","024.00","000","143J E 02400 000","PAGE HEIGHTS SEC 2","84","Commercial","2/5/1986"
"NIXON JACK O ETUX BRENDA J","CALDWELL DRIVE  511","143","","078.03","000","143    07803 000","JACK NIXON PROP","1&2-2","Commercial","6/17/1999"
"NIXON JACK O ETUX BRENDA J","DOROTHY DRIVE  613","143O","A","021.00","000","143O A 02100 000","PAGE HEIGHTS SEC 2","96","Commercial","1/29/1988"
"NIXON JACK O ETUX BRENDA J","DONNA DRIVE  299","163E","F","009.00","000","163E F 00900 000","CLAIRMONT MANOR REVISED","15","Commercial","11/29/1983"
"NNN REIT, INC %SR VICE PRES ASSET MGR C/O","WEST MAIN STREET  182","159I","F","019.00","000","159I F 01900 000","","","Commercial","11/7/2018"
"NNN REIT, INC C/O EXPRESS OIL CHANGE, LLC C/O","NASHVILLE PIKE  2063","146","","037.09","000","146    03709 000","","2","Commercial","11/21/2019"
"NNN REIT, INC SR VP - ASSET MANAGER","INDIAN LAKE BLVD  291","145","","099.00","000","145    09900 000","INDIAN LAKE VILLAGE","49","Commercial","12/19/2014"
"NNN REIT, INC.","MAIN STREET EAST  309","126D","A","003.00","000","126D A 00300 000","BILL SIRLS","2","Commercial","10/13/2022"
"NOBLE ENTERPRISES INC","WEST MAIN STREET  1082","160","","049.03","000","160    04903 000","VALDA MARTZ","3","Commercial","1/2/2026"
"NORMAN ROBERT VAN","SHIVEL DRIVE  123","163D","C","028.00","000","163D C 02800 000","SHIVEL ADDN TO HENDERSONVILLE","45","Commercial","7/29/2025"
"NORRIS JOHN DEAN","NEW SHACKLE ISLAND RD  253","160E","G","003.00","000","160E G 00300 000","HUNTER APARTMENTS","","Commercial","2/15/2020"
"NORTH LAKE AUTOMOTIVE LLC","MAIN STREET WEST  240","126C","G","029.00","000","126C G 02900 000","","","Commercial","6/12/2019"
"NORTH LAKE AUTOMOTIVE LLC","MAIN STREET WEST  214","126C","G","030.00","000","126C G 03000 000","","","Commercial","4/4/2011"
"NORTH LAKE AUTOMOTIVE LLC","MAIN STREET WEST & LOCUST  0","126C","G","031.00","000","126C G 03100 000","","","Commercial","4/4/2011"
"NORTH MGT 2 LLC","SNAPDRAGON LANE  554","138C","C","017.00","000","138C C 01700 000","DURHAM FARMS PH 3 SEC 30","873","Commercial","1/30/2024"
"NORTH MGT LLC","DEVONSHIRE TRAIL  135","146O","B","012.00","000","146O B 01200 000","VILLAGE AT RIVERCHAS","28","Commercial","3/22/2024"
"NORTH MGT LLC","LA VIEW ROAD  132","164D","C","011.00","000","164D C 01100 000","WATER VIEW SEC 13","24","Commercial","5/30/2025"
"NORTH MGT LLC","CATTAIL LANE  132","164H","A","020.00","000","164H A 02000 000","WATERFORD CROSSING PH 1 SEC 2 RESUB","60","Commercial","7/7/2022"
"NORTH WATER LLC","WATER AVENUE NORTH  627","113K","G","012.00","000","113K G 01200 000","DUNCAN S/D","1","Commercial","1/9/2024"
"NORTHCREEK 42 LLC C/O ALLIANT COMML REALTY SVC LLC","BUSINESS PARK CIRCLE  3103","143J","F","010.02","000","143J F 01002 000","NORTHCREEK BUSINESS PARK","21","Commercial","10/28/2021"
"NOTHING VENTURED LLC","HATTEN TRACK ROAD  503","113G","C","001.00","000","113G C 00100 000","CLEARVIEW HGTS #5","35-40","Commercial","3/10/2017"
"NOTHING VENTURED LLC","ANTHONY STREET  794","113G","C","001.01","000","113G C 00101 000","","","Commercial","11/17/2015"
"NOTINGHAM PARTNERS LLC","SANDERS FERRY ROAD  228","164I","C","024.00","000","164I C 02400 000","SANDERS FERRY ROAD","7-9","Commercial","11/26/2014"
"NOVAK ERVEN N & LINDA A TR NOVAK FAMILY LIVING TRUST","SUSAN DRIVE  101","163L","D","001.00","000","163L D 00100 000","HICKORY VILLAGE SEC 1","88","Commercial","5/23/2024"
"NR SN TENNESSEE A LLC","EMMETT DRIVE PVT  200","077","","002.00","001","077    00200 001","HONEY RUN","200","Commercial","1/12/2022"
"NR SN TENNESSEE A LLC","BECKS PLACE  548","114L","F","029.00","000","114L F 02900 000","CUMBERLAND POINT PH1","29","Commercial","12/28/2021"
"NR SN TENNESSEE A LLC","HARPER DEAN WAY  1003","127G","A","034.00","000","127G A 03400 000","","34","Commercial","11/15/2021"
"NR SN TENNESSEE A LLC","KENNESAW BLVD  1120","136H","D","030.00","000","136H D 03000 000","KENNESAW FARMS PH 4 SEC 3","213","Commercial","10/14/2021"
"NUCKOLS GEORGE","BROADWAY SOUTH  109","033H","G","015.00","000","033H G 01500 000","","","Commercial","1/28/2020"
"OAK TREE PARTNERS LLC","BROADWAY EAST  345","113N","C","038.02","000","113N C 03802 000","BROWN & HAYNES","2","Commercial","7/25/2011"
"OAK TREE PARTNERS LLC","EASTLAND STREET WEST","113N","G","004.00","000","113N G 00400 000","","","Commercial","7/28/2011"
"OAK TREE PARTNERS LLC","LONG HOLLOW PIKE","125","","019.08","000","125    01908 000","","","Commercial","7/25/2011"
"OAK TREE PARTNERS LLC","LONG HOLLOW PIKE","125","","019.09","000","125    01909 000","","","Commercial","7/25/2011"
"OAK TREE PARTNERS LLC","DOROTHY JORDAN AVENUE  255","126B","D","016.00","000","126B D 01600 000","","","Commercial","7/28/2011"
"OAK TREE PARTNERS LLC","EASTLAND STREET WEST  243","126C","A","010.00","000","126C A 01000 000","TOWN CREEK RE DEV.","IST","Commercial","7/28/2011"
"OAK TREE PARTNERS LLC","FACTORY STREET  178","126F","G","020.00","000","126F G 02000 000","","","Commercial","7/25/2011"
